6561
12800
12720
320

0 : < 0, 1 >
9010 : < 4601, 4602 >
9011 : < 4602, 4682 >
9012 : < 4602, 4603 >
9013 : < 4603, 4683 >
9014 : < 4603, 4604 >
9015 : < 4604, 4684 >
9016 : < 4604, 4605 >
9017 : < 4605, 4685 >
9018 : < 4605, 4606 >
9019 : < 4606, 4686 >
9020 : < 4606, 4607 >
9021 : < 4607, 4687 >
9022 : < 4607, 4608 >
9023 : < 4608, 4688 >
9024 : < 4608, 4609 >
9025 : < 4609, 4689 >
9026 : < 4609, 4610 >
9027 : < 4610, 4690 >
9028 : < 4610, 4611 >
9029 : < 4611, 4691 >
9030 : < 4611, 4612 >
9031 : < 4612, 4692 >
9032 : < 4612, 4613 >
9033 : < 4613, 4693 >
9034 : < 4613, 4614 >
9035 : < 4614, 4694 >
9036 : < 4614, 4615 >
9037 : < 4615, 4695 >
9038 : < 4615, 4616 >
9039 : < 4616, 4696 >
9040 : < 4617, 4618 >
9041 : < 4618, 4698 >
9042 : < 4618, 4619 >
9043 : < 4619, 4699 >
9044 : < 4619, 4620 >
9045 : < 4620, 4700 >
9046 : < 4620, 4621 >
9047 : < 4621, 4701 >
9048 : < 4621, 4622 >
9049 : < 4622, 4702 >
9050 : < 4622, 4623 >
9051 : < 4623, 4703 >
9052 : < 4623, 4624 >
9053 : < 4624, 4704 >
9054 : < 4624, 4625 >
9055 : < 4625, 4705 >
9056 : < 4625, 4626 >
9057 : < 4626, 4706 >
9058 : < 4626, 4627 >
9059 : < 4627, 4707 >
9060 : < 4627, 4628 >
9061 : < 4628, 4708 >
9062 : < 4628, 4629 >
9063 : < 4629, 4709 >
9064 : < 4629, 4630 >
9065 : < 4630, 4710 >
9066 : < 4630, 4631 >
9067 : < 4631, 4711 >
9068 : < 4631, 4632 >
9069 : < 4632, 4712 >
9070 : < 4632, 4633 >
9071 : < 4633, 4713 >
9072 : < 4633, 4634 >
9073 : < 4634, 4714 >
9074 : < 4634, 4635 >
9075 : < 4635, 4715 >
9076 : < 4635, 4636 >
9077 : < 4636, 4716 >
9078 : < 4636, 4637 >
9079 : < 4637, 4717 >
9080 : < 4637, 4638 >
9081 : < 4638, 4718 >
9082 : < 4638, 4639 >
9083 : < 4639, 4719 >
9084 : < 4639, 4640 >
9085 : < 4640, 4720 >
9086 : < 4640, 4641 >
9087 : < 4641, 4721 >
9088 : < 4641, 4642 >
9089 : < 4642, 4722 >
9090 : < 4642, 4643 >
9091 : < 4643, 4723 >
9092 : < 4643, 4644 >
9093 : < 4644, 4724 >
9094 : < 4644, 4645 >
9095 : < 4645, 4725 >
9096 : < 4645, 4646 >
9097 : < 4646, 4726 >
9098 : < 4646, 4647 >
9099 : < 4647, 4727 >
9100 : < 4647, 4648 >
9101 : < 4648, 4728 >
9102 : < 4648, 4649 >
9103 : < 4649, 4729 >
9104 : < 4649, 4650 >
9105 : < 4650, 4730 >
9106 : < 4650, 4651 >
9107 : < 4651, 4731 >
9108 : < 4651, 4652 >
9109 : < 4652, 4732 >
9110 : < 4652, 4653 >
9111 : < 4653, 4733 >
9112 : < 4653, 4654 >
9113 : < 4654, 4734 >
9114 : < 4654, 4655 >
9115 : < 4655, 4735 >
9116 : < 4655, 4656 >
9117 : < 4656, 4736 >
9118 : < 4656, 4657 >
9119 : < 4657, 4737 >
9120 : < 4657, 4658 >
9121 : < 4658, 4738 >
9122 : < 4658, 4659 >
9123 : < 4659, 4739 >
9124 : < 4659, 4660 >
9125 : < 4660, 4740 >
9126 : < 4660, 4661 >
9127 : < 4661, 4741 >
9128 : < 4661, 4662 >
9129 : < 4662, 4742 >
9130 : < 4662, 4663 >
9131 : < 4663, 4743 >
9132 : < 4663, 4664 >
9133 : < 4664, 4744 >
9134 : < 4664, 4665 >
9135 : < 4665, 4745 >
9136 : < 4665, 4666 >
9137 : < 4666, 4746 >
9138 : < 4666, 4667 >
9139 : < 4667, 4747 >
9140 : < 4667, 4668 >
9141 : < 4668, 4748 >
9142 : < 4668, 4669 >
9143 : < 4669, 4749 >
9144 : < 4669, 4670 >
9145 : < 4670, 4750 >
9146 : < 4670, 4671 >
9147 : < 4671, 4751 >
9148 : < 4671, 4672 >
9149 : < 4672, 4752 >
9150 : < 4672, 4673 >
9151 : < 4673, 4753 >
9152 : < 4673, 4674 >
9153 : < 4674, 4754 >
9154 : < 4674, 4675 >
9155 : < 4675, 4755 >
9156 : < 4675, 4676 >
9157 : < 4676, 4756 >
9158 : < 4676, 4677 >
9159 : < 4677, 4757 >
9160 : < 4677, 4678 >
9161 : < 4678, 4758 >
9162 : < 4678, 4679 >
9163 : < 4679, 4759 >
9164 : < 4679, 4680 >
9165 : < 4680, 4760 >
9166 : < 4680, 4681 >
9167 : < 4681, 4761 >
9168 : < 4681, 4682 >
9169 : < 4682, 4762 >
9170 : < 4682, 4683 >
9171 : < 4683, 4763 >
9172 : < 4683, 4684 >
9173 : < 4684, 4764 >
9174 : < 4684, 4685 >
9175 : < 4685, 4765 >
9176 : < 4685, 4686 >
9177 : < 4686, 4766 >
9178 : < 4686, 4687 >
9179 : < 4687, 4767 >
9180 : < 4687, 4688 >
9181 : < 4688, 4768 >
9182 : < 4688, 4689 >
9183 : < 4689, 4769 >
9184 : < 4689, 4690 >
9185 : < 4690, 4770 >
9186 : < 4690, 4691 >
9187 : < 4691, 4771 >
9188 : < 4691, 4692 >
9189 : < 4692, 4772 >
9190 : < 4692, 4693 >
9191 : < 4693, 4773 >
9192 : < 4693, 4694 >
9193 : < 4694, 4774 >
9194 : < 4694, 4695 >
9195 : < 4695, 4775 >
9196 : < 4695, 4696 >
9197 : < 4696, 4776 >
9198 : < 4696, 4697 >
9199 : < 4697, 4777 >
9200 : < 4698, 4699 >
9201 : < 4699, 4779 >
9202 : < 4699, 4700 >
9203 : < 4700, 4780 >
9204 : < 4700, 4701 >
9205 : < 4701, 4781 >
9206 : < 4701, 4702 >
9207 : < 4702, 4782 >
9208 : < 4702, 4703 >
9209 : < 4703, 4783 >
9210 : < 4703, 4704 >
9211 : < 4704, 4784 >
9212 : < 4704, 4705 >
9213 : < 4705, 4785 >
9214 : < 4705, 4706 >
9215 : < 4706, 4786 >
9216 : < 4706, 4707 >
9217 : < 4707, 4787 >
9218 : < 4707, 4708 >
9219 : < 4708, 4788 >
9220 : < 4708, 4709 >
9221 : < 4709, 4789 >
9222 : < 4709, 4710 >
9223 : < 4710, 4790 >
9224 : < 4710, 4711 >
9225 : < 4711, 4791 >
9226 : < 4711, 4712 >
9227 : < 4712, 4792 >
9228 : < 4712, 4713 >
9229 : < 4713, 4793 >
9230 : < 4713, 4714 >
9231 : < 4714, 4794 >
9232 : < 4714, 4715 >
9233 : < 4715, 4795 >
9234 : < 4715, 4716 >
9235 : < 4716, 4796 >
9236 : < 4716, 4717 >
9237 : < 4717, 4797 >
9238 : < 4717, 4718 >
9239 : < 4718, 4798 >
9240 : < 4718, 4719 >
9241 : < 4719, 4799 >
9242 : < 4719, 4720 >
9243 : < 4720, 4800 >
9244 : < 4720, 4721 >
9245 : < 4721, 4801 >
9246 : < 4721, 4722 >
9247 : < 4722, 4802 >
9248 : < 4722, 4723 >
9249 : < 4723, 4803 >
9250 : < 4723, 4724 >
9251 : < 4724, 4804 >
9252 : < 4724, 4725 >
9253 : < 4725, 4805 >
9254 : < 4725, 4726 >
9255 : < 4726, 4806 >
9256 : < 4726, 4727 >
9257 : < 4727, 4807 >
9258 : < 4727, 4728 >
9259 : < 4728, 4808 >
9260 : < 4728, 4729 >
9261 : < 4729, 4809 >
9262 : < 4729, 4730 >
9263 : < 4730, 4810 >
9264 : < 4730, 4731 >
9265 : < 4731, 4811 >
9266 : < 4731, 4732 >
9267 : < 4732, 4812 >
9268 : < 4732, 4733 >
9269 : < 4733, 4813 >
9270 : < 4733, 4734 >
9271 : < 4734, 4814 >
9272 : < 4734, 4735 >
9273 : < 4735, 4815 >
9274 : < 4735, 4736 >
9275 : < 4736, 4816 >
9276 : < 4736, 4737 >
9277 : < 4737, 4817 >
9278 : < 4737, 4738 >
9279 : < 4738, 4818 >
9280 : < 4738, 4739 >
9281 : < 4739, 4819 >
9282 : < 4739, 4740 >
9283 : < 4740, 4820 >
9284 : < 4740, 4741 >
9285 : < 4741, 4821 >
9286 : < 4741, 4742 >
9287 : < 4742, 4822 >
9288 : < 4742, 4743 >
9289 : < 4743, 4823 >
9290 : < 4743, 4744 >
9291 : < 4744, 4824 >
9292 : < 4744, 4745 >
9293 : < 4745, 4825 >
9294 : < 4745, 4746 >
9295 : < 4746, 4826 >
9296 : < 4746, 4747 >
9297 : < 4747, 4827 >
9298 : < 4747, 4748 >
9299 : < 4748, 4828 >
9300 : < 4748, 4749 >
9301 : < 4749, 4829 >
9302 : < 4749, 4750 >
9303 : < 4750, 4830 >
9304 : < 4750, 4751 >
9305 : < 4751, 4831 >
9306 : < 4751, 4752 >
9307 : < 4752, 4832 >
9308 : < 4752, 4753 >
9309 : < 4753, 4833 >
9310 : < 4753, 4754 >
9311 : < 4754, 4834 >
9312 : < 4754, 4755 >
9313 : < 4755, 4835 >
9314 : < 4755, 4756 >
9315 : < 4756, 4836 >
9316 : < 4756, 4757 >
9317 : < 4757, 4837 >
9318 : < 4757, 4758 >
9319 : < 4758, 4838 >
9320 : < 4758, 4759 >
9321 : < 4759, 4839 >
9322 : < 4759, 4760 >
9323 : < 4760, 4840 >
9324 : < 4760, 4761 >
9325 : < 4761, 4841 >
9326 : < 4761, 4762 >
9327 : < 4762, 4842 >
9328 : < 4762, 4763 >
9329 : < 4763, 4843 >
9330 : < 4763, 4764 >
9331 : < 4764, 4844 >
9332 : < 4764, 4765 >
9333 : < 4765, 4845 >
9334 : < 4765, 4766 >
9335 : < 4766, 4846 >
9336 : < 4766, 4767 >
9337 : < 4767, 4847 >
9338 : < 4767, 4768 >
9339 : < 4768, 4848 >
9340 : < 4768, 4769 >
9341 : < 4769, 4849 >
9342 : < 4769, 4770 >
9343 : < 4770, 4850 >
9344 : < 4770, 4771 >
9345 : < 4771, 4851 >
9346 : < 4771, 4772 >
9347 : < 4772, 4852 >
9348 : < 4772, 4773 >
9349 : < 4773, 4853 >
9350 : < 4773, 4774 >
9351 : < 4774, 4854 >
9352 : < 4774, 4775 >
9353 : < 4775, 4855 >
9354 : < 4775, 4776 >
9355 : < 4776, 4856 >
9356 : < 4776, 4777 >
9357 : < 4777, 4857 >
9358 : < 4777, 4778 >
9359 : < 4778, 4858 >
9360 : < 4779, 4780 >
9361 : < 4780, 4860 >
9362 : < 4780, 4781 >
9363 : < 4781, 4861 >
9364 : < 4781, 4782 >
9365 : < 4782, 4862 >
9366 : < 4782, 4783 >
9367 : < 4783, 4863 >
9368 : < 4783, 4784 >
9369 : < 4784, 4864 >
9370 : < 4784, 4785 >
9371 : < 4785, 4865 >
9372 : < 4785, 4786 >
9373 : < 4786, 4866 >
9374 : < 4786, 4787 >
9375 : < 4787, 4867 >
9376 : < 4787, 4788 >
9377 : < 4788, 4868 >
9378 : < 4788, 4789 >
9379 : < 4789, 4869 >
9380 : < 4789, 4790 >
9381 : < 4790, 4870 >
9382 : < 4790, 4791 >
9383 : < 4791, 4871 >
9384 : < 4791, 4792 >
9385 : < 4792, 4872 >
9386 : < 4792, 4793 >
9387 : < 4793, 4873 >
9388 : < 4793, 4794 >
9389 : < 4794, 4874 >
9390 : < 4794, 4795 >
9391 : < 4795, 4875 >
9392 : < 4795, 4796 >
9393 : < 4796, 4876 >
9394 : < 4796, 4797 >
9395 : < 4797, 4877 >
9396 : < 4797, 4798 >
9397 : < 4798, 4878 >
9398 : < 4798, 4799 >
9399 : < 4799, 4879 >
9400 : < 4799, 4800 >
9401 : < 4800, 4880 >
9402 : < 4800, 4801 >
9403 : < 4801, 4881 >
9404 : < 4801, 4802 >
9405 : < 4802, 4882 >
9406 : < 4802, 4803 >
9407 : < 4803, 4883 >
9408 : < 4803, 4804 >
9409 : < 4804, 4884 >
9410 : < 4804, 4805 >
9411 : < 4805, 4885 >
9412 : < 4805, 4806 >
9413 : < 4806, 4886 >
9414 : < 4806, 4807 >
9415 : < 4807, 4887 >
9416 : < 4807, 4808 >
9417 : < 4808, 4888 >
9418 : < 4808, 4809 >
9419 : < 4809, 4889 >
9420 : < 4809, 4810 >
9421 : < 4810, 4890 >
9422 : < 4810, 4811 >
9423 : < 4811, 4891 >
9424 : < 4811, 4812 >
9425 : < 4812, 4892 >
9426 : < 4812, 4813 >
9427 : < 4813, 4893 >
9428 : < 4813, 4814 >
9429 : < 4814, 4894 >
9430 : < 4814, 4815 >
9431 : < 4815, 4895 >
9432 : < 4815, 4816 >
9433 : < 4816, 4896 >
9434 : < 4816, 4817 >
9435 : < 4817, 4897 >
9436 : < 4817, 4818 >
9437 : < 4818, 4898 >
9438 : < 4818, 4819 >
9439 : < 4819, 4899 >
9440 : < 4819, 4820 >
9441 : < 4820, 4900 >
9442 : < 4820, 4821 >
9443 : < 4821, 4901 >
9444 : < 4821, 4822 >
9445 : < 4822, 4902 >
9446 : < 4822, 4823 >
9447 : < 4823, 4903 >
9448 : < 4823, 4824 >
9449 : < 4824, 4904 >
9450 : < 4824, 4825 >
9451 : < 4825, 4905 >
9452 : < 4825, 4826 >
9453 : < 4826, 4906 >
9454 : < 4826, 4827 >
9455 : < 4827, 4907 >
9456 : < 4827, 4828 >
9457 : < 4828, 4908 >
9458 : < 4828, 4829 >
9459 : < 4829, 4909 >
9460 : < 4829, 4830 >
9461 : < 4830, 4910 >
9462 : < 4830, 4831 >
9463 : < 4831, 4911 >
9464 : < 4831, 4832 >
9465 : < 4832, 4912 >
9466 : < 4832, 4833 >
9467 : < 4833, 4913 >
9468 : < 4833, 4834 >
9469 : < 4834, 4914 >
9470 : < 4834, 4835 >
9471 : < 4835, 4915 >
9472 : < 4835, 4836 >
9473 : < 4836, 4916 >
9474 : < 4836, 4837 >
9475 : < 4837, 4917 >
9476 : < 4837, 4838 >
9477 : < 4838, 4918 >
9478 : < 4838, 4839 >
9479 : < 4839, 4919 >
9480 : < 4839, 4840 >
9481 : < 4840, 4920 >
9482 : < 4840, 4841 >
9483 : < 4841, 4921 >
9484 : < 4841, 4842 >
9485 : < 4842, 4922 >
9486 : < 4842, 4843 >
9487 : < 4843, 4923 >
9488 : < 4843, 4844 >
9489 : < 4844, 4924 >
9490 : < 4844, 4845 >
9491 : < 4845, 4925 >
9492 : < 4845, 4846 >
9493 : < 4846, 4926 >
9494 : < 4846, 4847 >
9495 : < 4847, 4927 >
9496 : < 4847, 4848 >
9497 : < 4848, 4928 >
9498 : < 4848, 4849 >
9499 : < 4849, 4929 >
9500 : < 4849, 4850 >
9501 : < 4850, 4930 >
9502 : < 4850, 4851 >
9503 : < 4851, 4931 >
9504 : < 4851, 4852 >
9505 : < 4852, 4932 >
9506 : < 4852, 4853 >
9507 : < 4853, 4933 >
9508 : < 4853, 4854 >
9509 : < 4854, 4934 >
9510 : < 4854, 4855 >
9511 : < 4855, 4935 >
9512 : < 4855, 4856 >
9513 : < 4856, 4936 >
9514 : < 4856, 4857 >
9515 : < 4857, 4937 >
9516 : < 4857, 4858 >
9517 : < 4858, 4938 >
9518 : < 4858, 4859 >
9519 : < 4859, 4939 >
9520 : < 4860, 4861 >
9521 : < 4861, 4941 >
9522 : < 4861, 4862 >
9523 : < 4862, 4942 >
9524 : < 4862, 4863 >
9525 : < 4863, 4943 >
9526 : < 4863, 4864 >
9527 : < 4864, 4944 >
9528 : < 4864, 4865 >
9529 : < 4865, 4945 >
9530 : < 4865, 4866 >
9531 : < 4866, 4946 >
9532 : < 4866, 4867 >
9533 : < 4867, 4947 >
9534 : < 4867, 4868 >
9535 : < 4868, 4948 >
9536 : < 4868, 4869 >
9537 : < 4869, 4949 >
9538 : < 4869, 4870 >
9539 : < 4870, 4950 >
9540 : < 4870, 4871 >
9541 : < 4871, 4951 >
9542 : < 4871, 4872 >
9543 : < 4872, 4952 >
9544 : < 4872, 4873 >
9545 : < 4873, 4953 >
9546 : < 4873, 4874 >
9547 : < 4874, 4954 >
9548 : < 4874, 4875 >
9549 : < 4875, 4955 >
9550 : < 4875, 4876 >
9551 : < 4876, 4956 >
9552 : < 4876, 4877 >
9553 : < 4877, 4957 >
9554 : < 4877, 4878 >
9555 : < 4878, 4958 >
9556 : < 4878, 4879 >
9557 : < 4879, 4959 >
9558 : < 4879, 4880 >
9559 : < 4880, 4960 >
9560 : < 4880, 4881 >
9561 : < 4881, 4961 >
9562 : < 4881, 4882 >
9563 : < 4882, 4962 >
9564 : < 4882, 4883 >
9565 : < 4883, 4963 >
9566 : < 4883, 4884 >
9567 : < 4884, 4964 >
9568 : < 4884, 4885 >
9569 : < 4885, 4965 >
9570 : < 4885, 4886 >
9571 : < 4886, 4966 >
9572 : < 4886, 4887 >
9573 : < 4887, 4967 >
9574 : < 4887, 4888 >
9575 : < 4888, 4968 >
9576 : < 4888, 4889 >
9577 : < 4889, 4969 >
9578 : < 4889, 4890 >
9579 : < 4890, 4970 >
9580 : < 4890, 4891 >
9581 : < 4891, 4971 >
9582 : < 4891, 4892 >
9583 : < 4892, 4972 >
9584 : < 4892, 4893 >
9585 : < 4893, 4973 >
9586 : < 4893, 4894 >
9587 : < 4894, 4974 >
9588 : < 4894, 4895 >
9589 : < 4895, 4975 >
9590 : < 4895, 4896 >
9591 : < 4896, 4976 >
9592 : < 4896, 4897 >
9593 : < 4897, 4977 >
9594 : < 4897, 4898 >
9595 : < 4898, 4978 >
9596 : < 4898, 4899 >
9597 : < 4899, 4979 >
9598 : < 4899, 4900 >
9599 : < 4900, 4980 >
9600 : < 4900, 4901 >
9601 : < 4901, 4981 >
9602 : < 4901, 4902 >
9603 : < 4902, 4982 >
9604 : < 4902, 4903 >
9605 : < 4903, 4983 >
9606 : < 4903, 4904 >
9607 : < 4904, 4984 >
9608 : < 4904, 4905 >
9609 : < 4905, 4985 >
9610 : < 4905, 4906 >
9611 : < 4906, 4986 >
9612 : < 4906, 4907 >
9613 : < 4907, 4987 >
9614 : < 4907, 4908 >
9615 : < 4908, 4988 >
9616 : < 4908, 4909 >
9617 : < 4909, 4989 >
9618 : < 4909, 4910 >
9619 : < 4910, 4990 >
9620 : < 4910, 4911 >
9621 : < 4911, 4991 >
9622 : < 4911, 4912 >
9623 : < 4912, 4992 >
9624 : < 4912, 4913 >
9625 : < 4913, 4993 >
9626 : < 4913, 4914 >
9627 : < 4914, 4994 >
9628 : < 4914, 4915 >
9629 : < 4915, 4995 >
9630 : < 4915, 4916 >
9631 : < 4916, 4996 >
9632 : < 4916, 4917 >
9633 : < 4917, 4997 >
9634 : < 4917, 4918 >
9635 : < 4918, 4998 >
9636 : < 4918, 4919 >
9637 : < 4919, 4999 >
9638 : < 4919, 4920 >
9639 : < 4920, 5000 >
9640 : < 4920, 4921 >
9641 : < 4921, 5001 >
9642 : < 4921, 4922 >
9643 : < 4922, 5002 >
9644 : < 4922, 4923 >
9645 : < 4923, 5003 >
9646 : < 4923, 4924 >
9647 : < 4924, 5004 >
9648 : < 4924, 4925 >
9649 : < 4925, 5005 >
9650 : < 4925, 4926 >
9651 : < 4926, 5006 >
9652 : < 4926, 4927 >
9653 : < 4927, 5007 >
9654 : < 4927, 4928 >
9655 : < 4928, 5008 >
9656 : < 4928, 4929 >
9657 : < 4929, 5009 >
9658 : < 4929, 4930 >
9659 : < 4930, 5010 >
9660 : < 4930, 4931 >
9661 : < 4931, 5011 >
9662 : < 4931, 4932 >
9663 : < 4932, 5012 >
9664 : < 4932, 4933 >
9665 : < 4933, 5013 >
9666 : < 4933, 4934 >
9667 : < 4934, 5014 >
9668 : < 4934, 4935 >
9669 : < 4935, 5015 >
9670 : < 4935, 4936 >
9671 : < 4936, 5016 >
9672 : < 4936, 4937 >
9673 : < 4937, 5017 >
9674 : < 4937, 4938 >
9675 : < 4938, 5018 >
9676 : < 4938, 4939 >
9677 : < 4939, 5019 >
9678 : < 4939, 4940 >
9679 : < 4940, 5020 >
9680 : < 4941, 4942 >
9681 : < 4942, 5022 >
9682 : < 4942, 4943 >
9683 : < 4943, 5023 >
9684 : < 4943, 4944 >
9685 : < 4944, 5024 >
9686 : < 4944, 4945 >
9687 : < 4945, 5025 >
9688 : < 4945, 4946 >
9689 : < 4946, 5026 >
9690 : < 4946, 4947 >
9691 : < 4947, 5027 >
9692 : < 4947, 4948 >
9693 : < 4948, 5028 >
9694 : < 4948, 4949 >
9695 : < 4949, 5029 >
9696 : < 4949, 4950 >
9697 : < 4950, 5030 >
9698 : < 4950, 4951 >
9699 : < 4951, 5031 >
9700 : < 4951, 4952 >
9701 : < 4952, 5032 >
9702 : < 4952, 4953 >
9703 : < 4953, 5033 >
9704 : < 4953, 4954 >
9705 : < 4954, 5034 >
9706 : < 4954, 4955 >
9707 : < 4955, 5035 >
9708 : < 4955, 4956 >
9709 : < 4956, 5036 >
9710 : < 4956, 4957 >
9711 : < 4957, 5037 >
9712 : < 4957, 4958 >
9713 : < 4958, 5038 >
9714 : < 4958, 4959 >
9715 : < 4959, 5039 >
9716 : < 4959, 4960 >
9717 : < 4960, 5040 >
9718 : < 4960, 4961 >
9719 : < 4961, 5041 >
9720 : < 4961, 4962 >
9721 : < 4962, 5042 >
9722 : < 4962, 4963 >
9723 : < 4963, 5043 >
9724 : < 4963, 4964 >
9725 : < 4964, 5044 >
9726 : < 4964, 4965 >
9727 : < 4965, 5045 >
9728 : < 4965, 4966 >
9729 : < 4966, 5046 >
9730 : < 4966, 4967 >
9731 : < 4967, 5047 >
9732 : < 4967, 4968 >
9733 : < 4968, 5048 >
9734 : < 4968, 4969 >
9735 : < 4969, 5049 >
9736 : < 4969, 4970 >
9737 : < 4970, 5050 >
9738 : < 4970, 4971 >
9739 : < 4971, 5051 >
9740 : < 4971, 4972 >
9741 : < 4972, 5052 >
9742 : < 4972, 4973 >
9743 : < 4973, 5053 >
9744 : < 4973, 4974 >
9745 : < 4974, 5054 >
9746 : < 4974, 4975 >
9747 : < 4975, 5055 >
9748 : < 4975, 4976 >
9749 : < 4976, 5056 >
9750 : < 4976, 4977 >
9751 : < 4977, 5057 >
9752 : < 4977, 4978 >
9753 : < 4978, 5058 >
9754 : < 4978, 4979 >
9755 : < 4979, 5059 >
9756 : < 4979, 4980 >
9757 : < 4980, 5060 >
9758 : < 4980, 4981 >
9759 : < 4981, 5061 >
9760 : < 4981, 4982 >
9761 : < 4982, 5062 >
9762 : < 4982, 4983 >
9763 : < 4983, 5063 >
9764 : < 4983, 4984 >
9765 : < 4984, 5064 >
9766 : < 4984, 4985 >
9767 : < 4985, 5065 >
9768 : < 4985, 4986 >
9769 : < 4986, 5066 >
9770 : < 4986, 4987 >
9771 : < 4987, 5067 >
9772 : < 4987, 4988 >
9773 : < 4988, 5068 >
9774 : < 4988, 4989 >
9775 : < 4989, 5069 >
9776 : < 4989, 4990 >
9777 : < 4990, 5070 >
9778 : < 4990, 4991 >
9779 : < 4991, 5071 >
9780 : < 4991, 4992 >
9781 : < 4992, 5072 >
9782 : < 4992, 4993 >
9783 : < 4993, 5073 >
9784 : < 4993, 4994 >
9785 : < 4994, 5074 >
9786 : < 4994, 4995 >
9787 : < 4995, 5075 >
9788 : < 4995, 4996 >
9789 : < 4996, 5076 >
9790 : < 4996, 4997 >
9791 : < 4997, 5077 >
9792 : < 4997, 4998 >
9793 : < 4998, 5078 >
9794 : < 4998, 4999 >
9795 : < 4999, 5079 >
9796 : < 4999, 5000 >
9797 : < 5000, 5080 >
9798 : < 5000, 5001 >
9799 : < 5001, 5081 >
9800 : < 5001, 5002 >
9801 : < 5002, 5082 >
9802 : < 5002, 5003 >
9803 : < 5003, 5083 >
9804 : < 5003, 5004 >
9805 : < 5004, 5084 >
9806 : < 5004, 5005 >
9807 : < 5005, 5085 >
9808 : < 5005, 5006 >
9809 : < 5006, 5086 >
9810 : < 5006, 5007 >
9811 : < 5007, 5087 >
9812 : < 5007, 5008 >
9813 : < 5008, 5088 >
9814 : < 5008, 5009 >
9815 : < 5009, 5089 >
9816 : < 5009, 5010 >
9817 : < 5010, 5090 >
9818 : < 5010, 5011 >
9819 : < 5011, 5091 >
9820 : < 5011, 5012 >
9821 : < 5012, 5092 >
9822 : < 5012, 5013 >
9823 : < 5013, 5093 >
9824 : < 5013, 5014 >
9825 : < 5014, 5094 >
9826 : < 5014, 5015 >
9827 : < 5015, 5095 >
9828 : < 5015, 5016 >
9829 : < 5016, 5096 >
9830 : < 5016, 5017 >
9831 : < 5017, 5097 >
9832 : < 5017, 5018 >
9833 : < 5018, 5098 >
9834 : < 5018, 5019 >
9835 : < 5019, 5099 >
9836 : < 5019, 5020 >
9837 : < 5020, 5100 >
9838 : < 5020, 5021 >
9839 : < 5021, 5101 >
9840 : < 5022, 5023 >
9841 : < 5023, 5103 >
9842 : < 5023, 5024 >
9843 : < 5024, 5104 >
9844 : < 5024, 5025 >
9845 : < 5025, 5105 >
9846 : < 5025, 5026 >
9847 : < 5026, 5106 >
9848 : < 5026, 5027 >
9849 : < 5027, 5107 >
9850 : < 5027, 5028 >
9851 : < 5028, 5108 >
9852 : < 5028, 5029 >
9853 : < 5029, 5109 >
9854 : < 5029, 5030 >
9855 : < 5030, 5110 >
9856 : < 5030, 5031 >
9857 : < 5031, 5111 >
9858 : < 5031, 5032 >
9859 : < 5032, 5112 >
9860 : < 5032, 5033 >
9861 : < 5033, 5113 >
9862 : < 5033, 5034 >
9863 : < 5034, 5114 >
9864 : < 5034, 5035 >
9865 : < 5035, 5115 >
9866 : < 5035, 5036 >
9867 : < 5036, 5116 >
9868 : < 5036, 5037 >
9869 : < 5037, 5117 >
9870 : < 5037, 5038 >
9871 : < 5038, 5118 >
9872 : < 5038, 5039 >
9873 : < 5039, 5119 >
9874 : < 5039, 5040 >
9875 : < 5040, 5120 >
9876 : < 5040, 5041 >
9877 : < 5041, 5121 >
9878 : < 5041, 5042 >
9879 : < 5042, 5122 >
9880 : < 5042, 5043 >
9881 : < 5043, 5123 >
9882 : < 5043, 5044 >
9883 : < 5044, 5124 >
9884 : < 5044, 5045 >
9885 : < 5045, 5125 >
9886 : < 5045, 5046 >
9887 : < 5046, 5126 >
9888 : < 5046, 5047 >
9889 : < 5047, 5127 >
9890 : < 5047, 5048 >
9891 : < 5048, 5128 >
9892 : < 5048, 5049 >
9893 : < 5049, 5129 >
9894 : < 5049, 5050 >
9895 : < 5050, 5130 >
9896 : < 5050, 5051 >
9897 : < 5051, 5131 >
9898 : < 5051, 5052 >
9899 : < 5052, 5132 >
9900 : < 5052, 5053 >
9901 : < 5053, 5133 >
9902 : < 5053, 5054 >
9903 : < 5054, 5134 >
9904 : < 5054, 5055 >
9905 : < 5055, 5135 >
9906 : < 5055, 5056 >
9907 : < 5056, 5136 >
9908 : < 5056, 5057 >
9909 : < 5057, 5137 >
9910 : < 5057, 5058 >
9911 : < 5058, 5138 >
9912 : < 5058, 5059 >
9913 : < 5059, 5139 >
9914 : < 5059, 5060 >
9915 : < 5060, 5140 >
9916 : < 5060, 5061 >
9917 : < 5061, 5141 >
9918 : < 5061, 5062 >
9919 : < 5062, 5142 >
9920 : < 5062, 5063 >
9921 : < 5063, 5143 >
9922 : < 5063, 5064 >
9923 : < 5064, 5144 >
9924 : < 5064, 5065 >
9925 : < 5065, 5145 >
9926 : < 5065, 5066 >
9927 : < 5066, 5146 >
9928 : < 5066, 5067 >
9929 : < 5067, 5147 >
9930 : < 5067, 5068 >
9931 : < 5068, 5148 >
9932 : < 5068, 5069 >
9933 : < 5069, 5149 >
9934 : < 5069, 5070 >
9935 : < 5070, 5150 >
9936 : < 5070, 5071 >
9937 : < 5071, 5151 >
9938 : < 5071, 5072 >
9939 : < 5072, 5152 >
9940 : < 5072, 5073 >
